path,pos,ang
train/0.png,0.9981165108195417,-0.40629507229583095
train/1.png,0.3254884769126506,0.9343815935039026
train/2.png,-0.543723055590166,-0.7351228604521678
train/3.png,0.27013214094197585,-0.6564740636792112
train/4.png,-0.4856114501963846,0.5326588531509129
train/5.png,-0.7371920083200749,-0.030472021696410015
train/6.png,0.24026555462323573,-0.06271264914533511
train/7.png,-0.6130613595954708,-0.6683611923084192
train/8.png,-0.20600655711586777,0.8126116551301062
train/9.png,-0.18024481011091267,-0.3077672933410778
train/10.png,-0.82443571539554,0.11209378062409778
train/11.png,-0.9850021176416102,-0.690738975135532
train/12.png,0.926687985724367,0.9688229338165207
train/13.png,-0.9929649683358788,-0.3476490535597406
train/14.png,-0.8812337226097255,0.3553778464662355
train/15.png,-0.9274130733072,-0.33269261281403817
train/16.png,0.6355653680031946,-0.09095636479680683
train/17.png,0.28219648116109813,0.4779548893904446
train/18.png,-0.1153397289535063,-0.8838026662497553
train/19.png,0.7419853930473758,0.18776758461631074
train/20.png,-0.4330488978432925,0.0031622841787710123
train/21.png,0.08703120239564137,0.10369435601640077
train/22.png,0.06557909585938826,-0.2793581997607149
train/23.png,-0.6055802604129839,-0.5116096576277718
train/24.png,0.8884284991959296,0.9751146359391154
train/25.png,-0.85667730688604,0.2566627745000052
train/26.png,-0.16381673418495243,-0.43454602629135763
train/27.png,-0.9945050220376738,-0.06409153319726665
train/28.png,-0.13864493321328739,0.03467125025386355
train/29.png,-0.8845009470155923,0.3356111111706991
train/30.png,-0.1475490062340364,-0.20967557750117827
train/31.png,-0.09480033146551012,0.26329684017263405
train/32.png,0.09974372622615561,-0.27314393989174923
train/33.png,0.4974151707595872,0.583653940652562
train/34.png,-0.22823880870582275,-0.11898407951636239
train/35.png,-0.986132636020024,0.9019986893163817
train/36.png,-0.5606385897433595,-0.2521655628862443
train/37.png,-0.49315908717401213,0.8909500554775402
train/38.png,-0.20363467372597135,0.6339939361134297
train/39.png,-0.8699666778490405,0.15889664618817603
train/40.png,0.3071422651525045,-0.12586598931218004
train/41.png,0.4211184901204168,-0.8912727111298275
train/42.png,0.8420985849798733,-0.46052478414722353
train/43.png,0.03054168447113703,-0.501213709259364
train/44.png,0.04974590545022399,0.3599047721044149
train/45.png,0.6899397078850295,0.8197455823578141
train/46.png,-0.6130174232861573,0.8178619673829043
train/47.png,0.38113418328929877,-0.9235367559923628
train/48.png,0.9121247627908667,0.051126439240088466
train/49.png,0.9078727232792582,-0.520639543870034
train/50.png,-0.6971925941328605,0.8406452544311181
train/51.png,0.39452116578356977,-0.20071364999151337
train/52.png,-0.35482556603182247,0.449904516774872
train/53.png,0.8245747008500942,-0.33116716018022524
train/54.png,-0.3896114815472185,0.4497511666045795
train/55.png,-0.4092308942577807,0.977722525970694
train/56.png,-0.5374717476745035,-0.10727156391293982
train/57.png,-0.019318949819867592,0.08034849503893034
train/58.png,-0.1189264862738093,-0.1494505159329697
train/59.png,0.27611202209602637,-0.1648084422251112
train/60.png,-0.5950654339558321,0.6332690500259154
train/61.png,0.43198710889948866,0.4210574780967315
train/62.png,-0.7180876850914844,-0.57787139479006
train/63.png,0.638890275755212,-0.9816782085049864
train/64.png,0.15554527314088906,-0.14880841951683113
train/65.png,0.4523387875301775,-0.8636782179660674
train/66.png,-0.42578193808021036,0.010309462593178739
train/67.png,0.8800332534874343,-0.030620369318104638
train/68.png,0.14650982452847794,-0.47402160634221624
train/69.png,0.31827514084240766,-0.9576243963930868
train/70.png,-0.4163700253972553,-0.2443821119808394
train/71.png,0.0269740702468028,0.7291322710841667
train/72.png,-0.9969539005921473,0.5268707392512064
train/73.png,0.1703679983222208,0.4664412008581983
train/74.png,0.687207839573491,0.37563044719564254
train/75.png,-0.7350958360787145,0.2762246613734729
train/76.png,0.030730521196830805,0.6497740450443538
train/77.png,-0.797743417780777,0.05883172828253701
train/78.png,0.817817983541253,-0.45712515174471285
train/79.png,-0.9124689081264569,0.3119163869893427
train/80.png,-0.3508193353092981,0.9421940521850907
train/81.png,-0.4249074372096673,-0.6643864280099666
train/82.png,-0.041702319850109124,-0.9412466538337556
train/83.png,-0.7350722672044778,0.8962028882790689
train/84.png,0.6622479323322952,-0.056967533272385996
train/85.png,0.5326835656409717,-0.30359747248537466
train/86.png,0.51909369914102,0.5651116777191876
train/87.png,-0.7341429244355748,0.4433778085218369
train/88.png,0.6486020596384372,0.4426656644703985
train/89.png,0.06874381375034026,-0.06616832454321407
train/90.png,0.34145381991507406,-0.4313554327285736
train/91.png,0.047538694861073615,0.4424276102548702
train/92.png,0.6507054159467234,0.17326601567679328
train/93.png,0.1815947833103726,0.8585892689293165
train/94.png,0.07452522289289407,-0.8756502989945241
train/95.png,0.8350267126927212,0.575708725285117
train/96.png,-0.5412363686311457,-0.5879183082641593
train/97.png,-0.056987738263982,0.5373555900937264
train/98.png,0.5620871293453635,0.9923349526957878
train/99.png,-0.42799741494213683,-0.8809469407324008
train/100.png,-0.7783006858757768,0.3599871689829276
train/101.png,0.8292154933267847,0.7125245353280008
train/102.png,-0.8173617256753396,0.9336144449690996
train/103.png,0.9595329879123958,0.7729649920460113
train/104.png,0.7597591349170228,0.25593172204041037
train/105.png,0.9698950386922011,0.4021903456670798
train/106.png,0.2791591822427383,-0.18418974636972346
train/107.png,-0.7065698301682704,-0.4384258044922147
train/108.png,-0.5584142125789986,0.300897545524342
train/109.png,0.049191187420356185,0.7925077399130138
train/110.png,-0.15194429822497876,0.9924450763142095
train/111.png,-0.14751092522432563,0.16348631997894048
train/112.png,-0.6495982666099169,0.09626895160360366
train/113.png,-0.33899408818363336,-0.23733426450336587
train/114.png,0.5775132527494636,-0.7389575260454324
train/115.png,-0.8232067992780665,0.39001339213031827
train/116.png,0.6094351876092077,0.43206583731498693
train/117.png,0.5365703944340433,0.7551622787439031
train/118.png,0.6270819322214041,-0.08131475477820274
train/119.png,0.29741837682034056,0.28366183107531306
train/120.png,-0.49127472443399567,0.019737011393869984
train/121.png,-0.3115009106132432,0.1690100966369972
train/122.png,0.9397496278706795,0.14560191952468826
train/123.png,-0.6026364151910224,0.574298643771115
train/124.png,0.2844634360705208,0.42066819824565427
train/125.png,-0.8414105536059007,0.9962997528809734
train/126.png,-0.02164129088836601,0.08762008983035782
train/127.png,-0.4246232972391757,0.8577118723996363
train/128.png,-0.784422295610152,0.6465308166658996
train/129.png,0.7266314762370251,0.8763463461658632
train/130.png,0.34282909493793,-0.4391207672917774
train/131.png,-0.24526371603732788,-0.6276898668467825
train/132.png,-0.4463242720899674,-0.283696768443578
train/133.png,0.4441710870456171,-0.022841233214262187
train/134.png,-0.40917520934061336,0.39305108653841925
train/135.png,0.5205347826865042,-0.052028604729496164
train/136.png,0.6079665899531133,0.2673223824998762
train/137.png,-0.10740879927585065,-0.7691824111912424
train/138.png,-0.06937790695304424,-0.8795442281561687
train/139.png,0.10002714479919092,0.23918983574692584
train/140.png,-0.9221761035720438,-0.09427985831366685
train/141.png,-0.15171234734362993,0.2715918267426681
train/142.png,0.29502551250312464,-0.8350886471991668
train/143.png,-0.6771578625302173,0.22036794772492893
train/144.png,0.6829463033995211,0.8571451675930193
train/145.png,0.42583832948751454,-0.23813480138894477
train/146.png,0.10437210574765896,-0.2884240322257406
train/147.png,-0.4242700746739665,-0.24891744101551216
train/148.png,-0.6155959641009341,0.9860746353594328
train/149.png,-0.733224964481004,0.06966978494557075
train/150.png,0.570984949508107,0.3527280527680246
train/151.png,0.6136574465558825,0.49288786662313533
train/152.png,-0.04517407723912774,0.7946389978235096
train/153.png,0.004352990019826734,-0.6809062115266888
train/154.png,0.1236555915403248,-0.17908074582780947
train/155.png,-0.06199693146147971,0.22116149223941042
train/156.png,0.6564569081663468,0.5303026374358477
train/157.png,0.3333009345354354,0.7049986282497526
train/158.png,-0.6029729320836055,0.64949129489027
train/159.png,0.8505449269239594,0.7312245576495507
train/160.png,0.6015388692871537,-0.2891439820902119
train/161.png,0.7895922079982197,-0.26484027379229613
train/162.png,-0.17579547100512508,-0.40749226618031426
train/163.png,-0.6053394085992292,0.4856289582981492
train/164.png,-0.5334413738370594,0.6436381034677114
train/165.png,-0.9342193241680967,-0.4387114638596934
train/166.png,-0.3726843012530084,-0.3194195518612947
train/167.png,0.7865227080154967,-0.7256489198896081
train/168.png,-0.6463808694226876,-0.3080193852002418
train/169.png,-0.6685644126184047,0.5779462892951207
train/170.png,0.8073283890781663,0.843910649490014
train/171.png,-0.48287793765086695,-0.5709587343162275
train/172.png,0.5122578268557726,0.48278119759826926
train/173.png,-0.08135414102310483,0.011602207514452428
train/174.png,0.023003116637982195,0.6323628701641135
train/175.png,-0.608697346699776,-0.4560898430456499
train/176.png,0.19841468886344749,0.39830223732650527
train/177.png,0.7467591361563425,0.005765155653831569
train/178.png,-0.8925985177202239,-0.6329545993231174
train/179.png,-0.15048483955961664,-0.9410319324190374
train/180.png,-0.05247763933733089,0.17897749396916995
train/181.png,0.3777338486783879,-0.6781565241515244
train/182.png,-0.8553040054898463,-0.33479255992631757
train/183.png,-0.8366469798581626,0.8930389878280683
train/184.png,0.8931364921642698,0.22160876878278143
train/185.png,0.12263046720596213,0.9506467898465605
train/186.png,0.8386594580835315,0.5899230916135636
train/187.png,-0.34572859664139166,0.6500685678017418
train/188.png,0.3037128191762173,-0.8798361812764887
train/189.png,-0.16938914636361038,0.5754462922532062
train/190.png,0.7006091623041927,0.3569291164396193
train/191.png,-0.11413245146249881,-0.11724281820796284
train/192.png,-0.9267727147047576,-0.626721591104463
train/193.png,0.8857858750136488,0.9729700687224382
train/194.png,0.2002916361428146,-0.5212868423971428
train/195.png,-0.1542364808261541,0.26391818907363196
train/196.png,0.6336405718377879,-0.7366544218576669
train/197.png,-0.0719164083214933,-0.6071458443604419
train/198.png,0.636636140357322,0.14043591120144036
train/199.png,0.5202196425906749,-0.060301164360318196
train/200.png,-0.9139437660027921,-0.3683284636202681
train/201.png,-0.3708368030923628,-0.9886799795237823
train/202.png,-0.3511244582967951,0.08285729730961153
train/203.png,0.4517632092361294,0.3128108406651359
train/204.png,-0.33395012077330755,-0.16893693617681474
train/205.png,0.21207420846913277,0.545511493652169
train/206.png,-0.9270703638520519,0.4856032986837515
train/207.png,0.24939821665214135,0.35496205254087343
train/208.png,0.15844692398288526,-0.28664933123540054
train/209.png,0.8763410171543312,-0.30111681153485126
train/210.png,-0.40558463568771547,-0.9747582252961833
train/211.png,-0.11856530128926106,0.11235516216917514
train/212.png,-0.14048828363494176,0.9470299561086857
train/213.png,0.24065984183530417,0.14886165113698577
train/214.png,0.8648064104478225,-0.6702849582007734
train/215.png,-0.11477762886159075,-0.5745331281286135
train/216.png,0.4870513629875941,0.725970319913099
train/217.png,-0.1284530316459855,-0.2878539766375822
train/218.png,-0.8836616356906148,0.39884393893995507
train/219.png,-0.5027130631489058,0.6529778365442342
train/220.png,-0.9178892224394379,0.6641163394344655
train/221.png,-0.7099353320938124,-0.6728539379735747
train/222.png,-0.369789414249117,-0.126688983042676
train/223.png,-0.547306011675851,-0.9080841260130814
train/224.png,-0.2966501817899354,-0.9940607798569927
train/225.png,0.1850366507635426,0.8639594110747653
train/226.png,0.5223363074437947,0.6864018570811952
train/227.png,0.9273440859874618,-0.13197068990527977
train/228.png,0.6746088575036341,-0.3498908141142014
train/229.png,0.09343479334599818,-0.8539836184886567
train/230.png,0.21674655306413124,-0.41812429113786487
train/231.png,0.03257725170597322,-0.549981376229753
train/232.png,-0.49691432461835133,0.250100528061458
train/233.png,-0.9570619704643848,-0.38141224879335
train/234.png,0.03583993817979155,0.10132120756782385
train/235.png,0.8061701031009033,0.11970073429050586
train/236.png,-0.682486864911797,0.5937259850554423
train/237.png,-0.8426414424011036,-0.023598752225873647
train/238.png,-0.40905275151204634,-0.670062077126194
train/239.png,-0.9046587976438231,0.7514451226245211
train/240.png,0.9249876798816853,-0.7728033746230165
train/241.png,-0.6225066714798768,0.020175421474465806
train/242.png,-0.19056451381951464,-0.41718405051751534
train/243.png,0.22031824497302716,-0.9476133060663203
train/244.png,0.5454266892065717,-0.14805315984806905
train/245.png,0.24781714585501863,0.036364983899128255
train/246.png,-0.7728959151082233,0.1034186818124811
train/247.png,0.8047847061586254,-0.26046554201272826
train/248.png,-0.015841449173035576,0.6925494370310176
train/249.png,-0.1893591075468169,0.37467467887304007
train/250.png,0.06870589811557712,0.10453916973064484
train/251.png,-0.8249147100573837,-0.4609640722143264
train/252.png,-0.4556644799791738,0.7421565409716906
